,Text,language,int_label
984,la première étape consiste à identifier une ouverture de poste au sein de lorganisation ceci peut être fait par les gestionnaires des ressources humaines grh basé sur lidentification des besoins de ressources humaines par rapport au plan stratégique de lorganisation les grh jouent un rôle capital dans cette étape car cest leur responsabilité didentifier les ouvertures demploi présentes et futures tout en indiquant celles qui doivent être remplies de façon interne et externe on parle parfois de « gestion prévisionnelle des emplois et compétences » gpec les ouvertures de postes peuvent par ailleurs être identifiées par les responsables dune certaine section de lorganisation lorsquun emploi se libère de façon inattendue ou sil requiert tout simplement plus de capital humain,French,0
985,"the etymology of the scientific name is from saxicola ""rock-dweller"" from latin saxum a rock  incola dwelling in and tectes onomatopoetic new latin after the species call from the réunion creole name tec-tec",English,1
986,ces éditeurs permettent de combler le principal inconvénient des éditeurs wysiwyg dont linconvénient majeur est le degré de liberté de personnalisation de mise en page trop restreint en combinant les deux éditeurs présentés ci-dessus éditeur html,French,0
987,"the vietnam era generally coincided with a time of protest against all things establishment one manifestation of this was the ascendancy of ultimate also known as ultimate frisbee which became popular around the country as an alternative to varsity sports the game was conceived of by columbia students in the late s it is said that the first organized game took place in  in the lower parker avenue parking lot aka the student parking lot between the staff of the schools student newspaper the columbian and the student council an annual chs ultimate alumni game is played in the student parking lot on the night of thanksgiving the event has drawn former chs ultimate players from as far back as the original  team to return to ""the lot"" to play against the current incarnation of the team",English,1
988,city library the médiathèque de l’europe was inaugurated in october  in it can be found cds books novels comics documentaries magazines etc dvds music scores…,English,1
989,en mai  bernard-henri lévy est entarté par noël godin une cinquième fois à laéroport de nice en présence darielle dombasle qui adresse un violent coup de poing à deux des entarteurs le  février  il est entarté une sixième fois à la foire du livre de bruxelles,French,0
990,in his youth he moved to bernalda in the province of matera he begun his military career on october   and began attending courses at the military academy in modena and studied at the carabinieri school in rome graduating in law he was editor-in-chief of il carabiniere the monthly magazine published by the arms of carabinieri,English,1
991,"the pairs mission was ""to organize the world’s information and make it universally accessible and useful"" with a us$-million loan from friends and family the inaugural team eventually moved into a mountain view office by the start of  in  page experimented with smaller sized server units so that google could fit more into each square meter of the third-party warehouses that the company rented to store their servers which eventually led to a search engine that ran much faster than googles competitors at the time",English,1
992," an artificial market using personal vouchers which ensures freedom of choice but avoids the adverse effects of real markets although some have called this system ""a form of money based on the labour theory of value"" it is not a money model since vouchers cannot be used as a general medium of exchange and store of wealth",English,1
993,roissy-en-france est une commune française située dans le département du val-doise en région île-de-france les habitants sont appelés les roisséens et les roisséennes,French,0
994,la zone demploi de roissy totalise relativement peu dentreprises   en  mais cest la zone francilienne qui détient la plus forte proportion détablissements de  salariés ou plus  pour  ,French,0
995,"in september  page launched the independent calico initiative a rd project in the field of biotechnology google announced that calico seeks to innovate and make improvements in the field of human health and appointed art levinson chairman of apples board and former ceo of genentech to be the new divisions ceo pages official statement read ""illness and aging affect all our families with some longer term moonshot thinking around healthcare and biotechnology i believe we can improve millions of lives""",English,1
996,columbia high school has a series of clubs the columbian is a club where students write a newspaper for students and staff of columbia high school that includes topics from in the school itself but also includes current events from around the world the paper was recognized by the american scholastic press association in - with first place in its scholastic newspaper awards,English,1
997,"fotopoulos describes inclusive democracy as ""a new conception of democracy which using as a starting point the classical definition of it expresses democracy in terms of direct political democracy economic democracy beyond the confines of the market economy and state planning as well as democracy in the social realm and ecological democracy in short inclusive democracy is a form of social organisation which re-integrates society with economy polity and nature the concept of inclusive democracy is derived from a synthesis of two major historical traditions the classical democratic and the socialist although it also encompasses radical green feminist and liberation movements in the south""",English,1
998,en  tibor radó demanda si le prolongement harmonique de tout homéomorphisme ou difféomorphisme du cercle unité dans lui-même était un difféomorphisme du disque ouvert une preuve élégante fut fournie peu après par hellmuth kneser et une démonstration complètement différente fut découverte en  par gustave choquet qui ignorait apparemment que ce théorème était déjà connu,French,0
999,during world class golden era hart was also a manager in the georgia and mid-atlantic regions of the nwa joining these two areas exclusively in  shortly after the start of the freebirds-von erichs feud when he left world class due to a pay dispute hart returned to texas in the summer of  and following a short hiatus in  stayed with the federation until  hart was also a promoter and manager in san antonio for texas all-star wrestling the successor of joe blanchards southwest championship wrestling scw group he also worked for the icw first as the heel manager of bruiser brody kevin sullivan and mark lewin during one storyline hart had a falling out with sullivan after which lewin attacked hart with a sleeper hold,English,1
1000,les supporters de lasm clermont auvergne ont reçu en   et  le prix de l’éthique et de la convivialité challenge des meilleurs supporters du top ,French,0
1001,"anton or antonius maria schyrleus also schyrl schyrle of rheita – in czech antonín maria šírek z reity was an astronomer and optician he developed several inverting and erecting eyepieces and was the maker of kepler’s telescope ""things appear more alive with the binocular telescope"" he wrote ""doubly as exact so to speak as well as large and bright""[] his binocular telescope is the precursor to our binoculars",English,1
1002,ralph staub est un réalisateur producteur scénariste acteur monteur et directeur de la photographie américain né le  juillet  à chicago illinois états-unis décédé le  octobre ,French,0
1003,la carrera est créée en  carrera signifie « course » en espagnol et évoque également la carrera panamericana courue pendant les années  en amérique centrale en  année de lancement dune nouvelle collection de grand carrera en  la carrera se décline en version pour homme comme pour femme en montre ou en chronographe et bénéficie de diverses « motorisations »  calibre s laptimer calibre  calibre  etc pour les  ans de tag heuer la carrera est la première montre de la marque à recevoir le mouvement chronographe calibre  assemblé par tag heuer dans son usine de chevenez,French,0
1004,zvi zamir hebrew צבי זמיר‎ born zvicka zarzevsky born  was a major general in the israel defense forces and the director of the mossad from  to  born in poland zamir immigrated with his family to the then british mandate of palestine when only seven months old at the age of  zamir began his military career first as a soldier in the haganahs palmach a unit that included future israeli leaders among the likes of moshe dayan and yitzhak rabin during the  arab–israeli war zamir fought in the newly created israel defense forces after the war he continued climbing the chain of command eventually promoted to the commander of the southern command his final idf post before being appointed mossad director came in  when he was appointed the military attaché to london,English,1
1005,texas am hired kennedy in may  after mark turgeon left for the maryland head coaching job kennedy previously coached at am from - kennedy stated at the press conference that am is his destination job and he plans to retire there he was given the honors of sec mens basketball coach of the year in ,English,1
1006,la réduction des clubs de lélite entamée en  aboutit à une poule unique de seize clubs en  top  réduite à quatorze clubs en  top  pour encourager le spectacle le système de points de bonus en usage dans lhémisphère sud et en coupe du monde est mis en place  un point de bonus défensif inscrit pour une défaite de sept points décart ou moins un point de bonus offensif pour quatre essais marqués en  ce barème de bonus est adapté à lusage domestique  le bonus offensif est accordé à léquipe qui inscrit trois essais de plus que son adversaire tandis que le bonus défensif est accordé pour une défaite de cinq points ou moins,French,0
1007,philip johnson architectural drawings - bulk -held by the department of drawings  archives avery architectural  fine arts library columbia university,English,1
1008,"avco embassy pictures the films financial backer preferred either charles bronson or tommy lee jones to play the role of snake plissken to carpenters choice of kurt russell who was trying to overcome the ""lightweight"" screen image conveyed by his roles in several disney comedies carpenter refused to cast bronson on the grounds that he was too old and because he worried that he could lose directorial control over the picture with an experienced actor at the time russell described his character as ""a mercenary and his style of fighting is a combination of bruce lee the exterminator and darth vader with eastwoods vocal-ness"" all that matters to snake according to the actor is ""the next  seconds living for exactly that next minute is all there is"" russell used a rigorous diet and exercise program in order to develop a lean and muscular build he also endeavored to stay in character between takes and throughout the shooting as he welcomed the opportunity to get away from the disney comedies he had done previously he did find it necessary to remove the eyepatch between takes as wearing it constantly seriously affected his depth perception",English,1
1009,roissy fut érigé en commune indépendante en  la même année le village perdra sa particule « en-france » le  janvier  le premier maire fut élu à lécole du village ce nétait autre que maurice gabriel joseph de riquet vicomte de caraman né en  à roissy-en-france fils victor-maurice riquet comte de caraman dernier seigneur des lieux cependant il ne conserva pas longtemps son mandat démissionnaire il fut remplacé par le cultivateur pierre ducrocq dès le  juin suivant,French,0
1010,les recettes de fonctionnement se montaient à     € dimpôts et taxes    € dune dotation de la communauté de communes    € de la vente de terrains    € de dotations et subventions   € de produits divers loyers… et   € provenant des produits des services,French,0
1011,ilex mucronata formerly the type species of nemopanthus is native to eastern north america nemopanthus was treated as a separate genus with eight species of the family aquifoliaceae now transferred to ilex on molecular data it is closely related to ilex amelanchier,English,1
1012,à l’élection présidentielle de  le premier tour a vu se démarquer en tête nicolas sarkozy avec   suivi de ségolène royal avec   françois bayrou avec   jean-marie le pen avec   enfin olivier besancenot avec   aucun autre candidat ne dépassant le seuil des   le second tour a vu arriver largement en tête nicolas sarkozy avec   résultat national    contre   pour ségolène royal national   ,French,0
1013,en  le budget moyen dun club de lélite est de  millions deuros il a été multiplié par cinq en huit ans mais il est trois fois inférieur à celui dun club de football de ligue  dans ce domaine le rugby est le deuxième sport en france devant le basket-ball,French,0
1014,le stade toulousain est en tête du bilan avec  titres dont cinq remportés de  à  inclus et quatre consécutifs remportés de  à  inclus,French,0
1015,les matchs du top  sont actuellement diffusés par canal canal sport et rugby et la finale du top  est codiffusée en crypté par canal et en clair sur france  depuis ,French,0
1016,dans une vanne à clapet le fluide est dévié à lentrée de la vanne vers le clapet plug en anglais qui module le débit en fonction de son éloignement par rapport au siège de la vanne ouverture,French,0
1017,orner along with actress cate blanchett was one of only two australians nominated for an oscar in  most commentators predicted that michael moores sicko would win the best documentary category however to the surprise of many orners taxi to the dark side which examines us torture practices in afghanistan iraq and guantanamo bay received the award,English,1
1018,le sillon de bretagne est actuellement classée en zone cucs contrat urbain de cohésion social au titre de la politique de la ville menée par létat il est intégré à la nouvelle génération de projets anru et a fait lobjet dun projet de rénovation urbaine durant la période - ce dernier a remodelé limmeuble tant au niveau du nombre et de type de logement que de sa physionomie  création de nouvelles ouvertures au sol afin de faciliter les circulations intégration dans un contexte urbain urbanisation du parc avoisinant et retraitement des espaces publics,French,0
1019,the berliner joyce design a conventional biplane of mixed metal and fabric construction with staggered wings and the pilot and observer seated in tandem in open cockpits first flew in may  by that time the rival xok- was already destroyed in a crash following trials that lasted into  buaer awarded berliner-joyce a contract,English,1
1020,inspired by his tempestuous relationships with his wives anna gordy and janis hunter gaye added more of a personal depth in the songs he recorded for the album,English,1
1021,en juillet   km de litinéraire sont réalisés soit   dont  km en site propre une partie de cet itinéraire fait partie du projet cycle cycling channel landscapes easily qui réunit des organisations françaises et anglaises cherchant à développer un réseau d’itinéraires vélo valorisant les régions de la manche,French,0
1022,all  tracks were written and produced by woodruff one of which features vocal by reggae singer half pint and one of which features vocals from woodruffs close friend tj oneill woodruff cowrote five of the tracks with oneill the two had spent time traveling abroad together in indonesia australia fiji thailand and new zealand starting in  finding mutual inspiration for songwriting,English,1
1023,president jimmy carters commutation of her federal sentence to the  months served freed hearst eight months before she would have had a parole hearing the  release was under stringent conditions and she remained on probation for the state sentence on the surplus store plea president ronald reagan reportedly gave serious consideration to pardoning hearst she recovered full rights when president bill clinton granted her a pardon on january   his last day in office,English,1
1024,l’année  voit le lancement du microsplit  le premier instrument de chronométrage électronique de poche précis au e de seconde en  heuer lance le chronosplit le premier chronographe numérique de poignet avec double affichage lcdled[réf nécessaire] le lcd en haut indique l’heure et la led indique le temps chronométré avec une précision au e de seconde enzo ferrari commande personnellement quinze de ces modèles spéciaux pour ferrari d’autres clients célèbres suivent comme paul newman deux années se sont à peine écoulées et voilà que l’entreprise présente le premier chronographe muni d’un double affichage numérique analogique  le chronosplit manhattan gmt prédécesseur du chronographe kirium formula [réf nécessaire],French,0
1025,les intérêts demprunt se limitent à une somme particulièrement faible attestant dun endettement quasi-inexistant et de la bonne santé financière de la commune la même année le produit total de la taxe dhabitation se montait à   euros,French,0
1026,europacorp has international rights to the film which will be released through europacorps new distribution company red relativity europacorp distribution stxfilms will distribute it in the united states,English,1
1027,"in addition to ""dream warriors"" the single contained the songs ""back for the attack"" a previously unreleased track and ""paris is burning"" from the album breaking the chains",English,1
1028,two months after her release from prison hearst wed bernard lee shaw – a policeman whom she had met when he was part of a dozens-strong private security detail protecting her on bail the marriage lasted until his death in  they had two children gillian and lydia hearst-shaw hearst became prominent on the east coast society and charitable fundraising scene and was particularly involved with a foundation helping children suffering from aids,English,1
1029,certains clubs de pro d construisent également des budgets de plus en plus impressionnants comme lyon avec pour ambition de revenir rapidement dans l’élite et d’y jouer un rôle actif,French,0
1030,b securing freedom of choice in a marketless moneyless and stateless ‘scarcity–society’ which has not yet achieved universal autarky self-sufficiency,English,1
1031,it is a member of the common stonechat superspecies but it is distinct together with its closest relative the madagascan stonechat s sibilla being insular derivatives of the african stonechat its ancestors probably diverged from the sub-saharan african lineage as it spread across the continent some - mya during the late pliocene,English,1
1032,le ruisseau de la gouaougue est un cours deau qui traverse le département des landes et un affluent droit du louts dans le bassin versant de ladour,French,0
1033,de la saison - à la saison - la première division se compose de  clubs répartis en sept poules de huit clubs les clubs classés aux quatre premières places et les quatre meilleurs cinquièmes se rencontrent pour les seizièmes de finale du championnat de france,French,0
1034,en  elle est membre fondateur du pen club libanais en  elle préside la délégation libanaise au congrès international des ligues féminines à haïderabad en inde et publie l’année suivante dans les cahiers de l’est mission aux indes son journal du congrès,French,0
1035,in  tom hamilton also began playing with joe russo dave dreiwitz marco benevento and scott metzger in a grateful dead tribute band called joe russos almost dead,English,1
1036,inclusive democracy id is a project that aims for direct democracy economic democracy in a stateless moneyless and marketless economy self-management democracy in the social realm and ecological democracy,English,1
1037,il se situe à environ  kilomètres au sud-est de wołomin siège de la powiat et à  kilomètres à lest de varsovie capitale de la pologne,French,0
1038,le  mai  noël godin et six complices se trouvent au festival de cannes  ils décident de parcourir la promenade de la croisette avec une tarte et entarter le premier metteur en scène quils jugent le mériter en passant devant le grand hôtel ils voient le cinéaste marco ferreri attablé à un restaurant avec des producteurs  ils décident de lentarter georges le gloupier dont le rôle est tenu cette fois par stéphane holmès fils du chanteur joël holmès se met à danser autour de la table en sexclamant « gloup  gloup  » puis envoie sa tarte à la figure de ferreri dans la crème était enfoui le message  « avec mes respectueux hommages georges le gloupier » le lendemain ferreri donnant une entrevue à la rtbf accuse la cia davoir commandité lattentat,French,0
1039,at the beginning of  kent music report was renamed as the australian music report it was used by major record companies in preference to arias own charts kent continued production of his music reports until  and sold off his interests in the australian music report which continued to the end of  when changes in technology such as barcoding enabled point-of-sale information to be sent directly to aria this meant that he could no longer compile reliable sales information,English,1
1040,le site de florimont a été occupé dès lépoque romaine vraisemblablement par une tour de guet chargée de surveiller la circulation sur la voie militaire reliant mandeure dans le doubs à augst et kembs dans le haut-rhin après la création du comté de ferrette au xie siècle fut construit le château féodal et les fortifications du village qui prit très rapidement de limportance au xiiie siècle le fief qui couvrait aussi courcelles suarce chavanatte lepuix-neuf et en partie faverois grosne boron réchésy était détenu par la famille de blumenberg nom allemand que lon peut traduire par montagne des fleurs la terre de florimont fut à plusieurs reprises lobjet de litiges entre lévêque de bâle et le comte de ferrette au xve siècle limportance économique de la ville nest pas négligeable puisquil sy tient un marché hebdomadaire et deux foires annuelles lune à la toussaint et lautre le mardi de pâques,French,0
1041,la municipalité s’est vue remettre en  sa première fleur au concours des villes et villages fleuris récompensant les efforts de fleurissement de la commune,French,0
1042,"by the s he had formed the ""tim reynolds three"" or tr and had added other influences to his repertoire music from nine inch nails bob marley and marilyn manson in addition he continued to learn to play other instruments including the sitar sarod the mandello keytar tubular bells and other ""exotic"" instruments that are not commonly seen in western rock artists of the rock and roll musicians of the time",English,1
1043,anne duménil la formation des idées politiques et constitutionnelles de michel debré – mémoire de diplôme détudes approfondies en histoire du xxe siècle à linstitut détudes politiques de paris sous la direction de serge berstein ,French,0
1044,"in june  writer tamar lewin of the new york times wrote ""growing up growing apart"" a lengthy feature highlighting how an ethnically diverse trio struggled to maintain friendships and cope with teen life at columbia the story trailed aqeelah mateen an african-american muslim kelly regan an irish catholic and johanna perez-fox a puerto rican jew the group quickly became ambassadors for the school and for their respective ethnic groups the article wasnt controversial per se but directed national attention to the school district and to columbia specifically",English,1
1045,in - shealy was one of the political consultants hired by thomas ravenel of charleston in his unsuccessful multimillion-dollar run in the republican primary for us senate,English,1
1046,on trouve également des espèces plus petites comme la taupe de sibérie le tamias de sibérie le campagnol nageur le rat musqué le hamster,French,0
1047,en  le groupe de luxe lvmh lance une opa amicale sur tout le capital de la manufacture horlogère qui est rachetée le  septembre  pour la somme de  millions de dollars depuis cette date tag heuer propriété à   du groupe lvmh n’est donc plus coté en bourse et n’a plus aucun lien avec le groupe tag d’akram ojjeh,French,0
1048,komatsu fait ses débuts dans le baseball majeur le  avril  pour les cardinals il frappe son premier coup sûr le jour même face au lanceur tim dillard des brewers de milwaukee après  matchs joués pour les cardinals il est cédé au ballottage et réclamé le  mai par les twins du minnesota il réussit  coups sûrs en  matchs avec un point produit pour les twins,French,0
1049,hlyboka est située dans une profonde vallée глибока signifie profonde en ukrainien à une trentaine de km au sud de tchernivtsi la ville est située en bucovine sur la dereloui uk un affluent de rive droite du prout,French,0
1050,at fox he was second-billed in the pirate film a high wind in jamaica  supporting anthony quinn he had a cameo in the loved one ,English,1
1051,frédéric monnier lettres à son avocat  lettres inédites à me albert naud notice biographique de me naud sur le site louisferdinandcelinefreefr,French,0
1052,la plupart des acteurs étaient des gymnastes de premier ordre capables de donner un soufflet avec le pied ou d’exécuter dans l’intérieur de la salle de spectacle des ascensions périlleuses beaucoup d’initiative leur était laissée et la verve de parole de l’acteur ses lazzi son talent mimique faisaient la plus grande partie du succès de la commedia dellarte parfois les acteurs improvisateurs se servaient comme d’un canevas de telle pièce écrite par exemple les ménechmes de plaute ils le firent souvent pour l’emilia de luigi groto en brodant sur le plan du poète comique un dialogue qui leur appartenait d’autre part telle commedia dellarte après être restée longtemps au répertoire en simple canevas a été écrite soit par celui qui en avait disposé le scénario soit par tout autre auteur dramatique,French,0
1053,in val-de-bussy of marne-la-vallée bussy-saint-georges is from  the leading and main support of the built-up area as a real and independent new town french ville nouvelle with a unique status of local and new town the others towns decided to be organized around a common agglomeration system of new towns,English,1
1054,son expérience en nouvelle-angleterre la convaincu que le propriétaire d’un journal doit prendre pour modèle la presse commerciale américaine et trouver le moyen de ne plus être à la merci de mécènes « je m’efforçai dès le commencement d’échapper aux désagréments de cette mendicité chronique qui était devenue proverbiale chez les éditeurs de journaux j’administrai la patrie en homme d’affaires bien décidé à abandonner l’entreprise si je ne pouvais pas la faire réussir sans être continuellement à tendre la main comme un chercheur de places ou un politiqueur décavé »,French,0
1055,since minnesota state parks and trails are authorized by the state legislature some trails have been established in state statute yet no usable mileage has been constructed,English,1
1056,in october  business insider reported that pages paralyzed vocal cords are caused by an autoimmune disease called hashimotos thyroiditis and prevented him from undertaking google quarterly earnings conference calls for an indefinite period,English,1
1057,setareki tawake born  march  in kavala kadavu is a retired fijian rugby union player who was capped for fiji on  occasions he played as openside flanker or number  he played in two rugby world cups he was also a soldier,English,1
1058,en mai  bernard-henri lévy se trouve au festival de cannes où il doit présenter en avant-première son film bosna noël godin et deux complices décident de se rendre à cannes pour lentarter les journalistes et la population reconnaissent godin dès son arrivée et la rumeur commence à se répandre que noël godin est à cannes godin croit que lévy veut entrer dans le palais des festivals par lentrée principale et quil naura quà lattendre à cet endroit  mais quelques heures avant la présentation ils apprennent par un sympathisant que lévy ayant eu vent de la présence de godin est déjà entré dans le palais et sy est enfermé lévy est en train de faire son entrée sur scène lorsquun autre complice de godin qui na pas été pris et qui se trouve à trois mètres de lévy lui envoie sa tarte à la figure comme un discobole selon des témoins les gardes rouent ensuite de coups de poing et de pieds celui qui a envoyé la tarte ils ne cesseront que lorsquun ami de godin le cinéaste jan bucquoy leur ordonne darrêter en se faisant passer pour lambassadeur de belgique,French,0
1059,the age distribution of the population as of  is children and teenagers – years old make up  of the population while adults – years old make up  and seniors over  years old make up ,English,1
1060,en  est lancée la série  elle comporte six caractéristiques essentielles  résistance à leau étanchéité jusquà  mètres lunette tournante unidirectionnelle index et aiguilles luminescents couronne vissée avec joint double pour assurer la résistance à l’eau fermoir double sécurité et verre saphir anti-rayures ces caractéristiques font partie de ladn de la marque et sont illustrées en  dans la campagne de publicité « dont crack under pressure »,French,0
1061,dissatisfied with other documentaries made on the subject she produced a special for the travel channel titled secrets of san simeon with patricia hearst in which she took viewers inside her grandfathers mansion hearst castle providing unprecedented access to the property,English,1
1062,de cet article est partiellement ou en totalité issu de l’article de wikipédia en allemand intitulé « barbara honigmann » voir la liste des auteurs,French,0
1063,"cyberpunk pioneer william gibson credits the film as an influence on his novel neuromancer ""i was intrigued by the exchange in one of the opening scenes where the warden says to snake you flew the gullfire over leningrad didnt you? it turns out to be just a throwaway line but for a moment it worked like the best sf where a casual reference can imply a lot"" popular videogame director hideo kojima has referred to the movie frequently as an influence on his work in particular the metal gear series solid snake is partially influenced by snake plissken in metal gear solid  sons of liberty snake actually uses the alias ""pliskin"" to hide his real identity during most of the game j j abrams producer of the  film cloverfield mentioned that a scene in his film which shows the head of the statue of liberty crashing into a new york street was inspired by the poster for escape from new york empire magazine ranked snake plissken  in their ""the  greatest movie characters"" poll",English,1
1064,de nombreux joueurs ont remporté le titre avec deux clubs différents liste ouverte  jean-guy gautier alexandre pharamond adolphe jauréguy et finaliste avec deux autres clubs françois borde jean larrieu albert cazenave eugène ribère jean matheu-cambas andré abadie michel crauste françois moncla didier codorniou geoffrey abadie vincent moscato serge simon philippe gimbert olivier roumat jérôme fillol benoît august jacques sagols marc lièvremont thierry dusautoir olivier olibeau david skrela yohan montès census johnston nicolas jeanjean shaun sowerby lionel beauxis frédéric michalak benjamin noirot seremaia baï julien dupuy sylvain nicolas dimitri szarzewski chris masoe antonie claassen brice dulin benjamin kayser damien chouly rémi lamerat adrien planté,French,0
1065,by   women across the state officially belonged to local suffrage associations they joined the mwsa the nwp and other organizations their numbers and continued activities convinced lawmakers to act in  the minnesota legislature recognized womens right to vote in presidential elections the same year the legislature ratified the nineteenth amendment however the amendment did not take effect until  when it was ratified by two-thirds the required of the states,English,1
1066,bernard debré né en  médecin agrégé des hôpitaux urologue et homme politique député de paris depuis  ancien ministre de la coopération ,French,0
1067,ivan lopez from mexico was originally scheduled to face crisanto pitpitunge from the philippines in a featured flyweight bout but crisanto pulled from the fight due to an injury jessie rafols also from the philippines was chosen as his replacement,English,1
1068,in  shealy represented sc rep henry brown jr in his st district race and sc state senator dick elliot in his senate campaign for the  elections,English,1
1069,"in the early s he evolved his psychedelic rock style into a more electronic music-oriented sound the ""secret sinema"" and ""flame over philadelphia"" singles which were released in  and  respectively became college radio hits in  clark released into the vision which featured appearances from allen ravenstine of pere ubu and cheetah chrome of the dead boys as well as the beat generation author william s burroughs during this time he immersed himself more deeply into his native american heritage adopting the middle name ""tamanend"" which is what his grandfather called him as a child in between  and  he stopped releasing new material and devoted his time to his children although he continued to compose music and perform at occasional concerts",English,1
1070,the church was built in the middle of the th century and is the only remaining medieval round church in the diocese of skara it derives its shape from originally being built to serve several different purposes apart from a place of worship it also served a defensive purpose ie it was a fortified church the church has been altered successively throughout the centuries the church porch is not original though it may date from the middle ages the large wooden spire was built in  and a burial chapel for the spens family was built in  the burial chapel has served as the sacristy since  among the furnishings the baptismal font is the oldest and dates from the th century the altarpiece was donated to the church in  while the pulpit was made in  the church has two church bells the larger of them was made in  the vaults supporting the church ceiling were probably built at the end of the middle ages,English,1
1071,"according to fotopoulos ""the allocation of economic resources is made first on the basis of the citizens collective decisions as expressed through the community and confederal plans and second on the basis of the citizens individual choices as expressed through a voucher system""",English,1
1072,"todd tamanend clark born todd clark august   is an american poet composer multi-instrumentalist cultural historian author artist and activist he is known for ""his musical blend of native american heritage glam fashion consciousness cyberpunk attitude and often skeptical always opinionated lyrical approach to scientific and sociological subjects""",English,1
1073,in  marvin gaye went to new york to record a series of ballads with arranger bobby scott as gaye continued his attempts to become a successful pop crooner sessions ended abruptly however when gaye felt the recordings were too poor for his liking disappointed he stopped pursuing a career as a crooner while recording pop hits for motown in  two years after buying his own studio and shortly after reworking the live album live at the london palladium gaye began to return to finishing up work on his shelved ballads project,English,1
1074,le  février  lastronaute américain john glenn porte un compteur heuer quand il pilote le vaisseau spatial mercury-atlas  friendship  lors de la première mission spatiale américaine habitée autour de la terre,French,0
1075,it was one thing to build a glass cathedral in california and another to build a corporate headquarters skyscraper in the center of manhattan the showcase of modern architecture shortly after the crystal cathedral working in collaboration with john burgee he completed one of his most recognizable buildings the att building later named the sony building and now  madison avenue built between  and  a skyscraper with an eight-story high arched entry and a split pediment at the top which resembled an enormous piece of th-century chippendale furniture it was not the first work of postmodern architecture- robert venturi and frank gehry had already built smaller scale postmodern buildings and michael graves had completed the portland building in portland oregon – two years before the att building and most of the building was in a traditional modernist style but because of its manhattan location and size it became the most famous example of postmodern architecture,English,1
1076,hlyboka en ukrainien  глибока  en allemand et en polonais  hliboka  en roumain  adâncata est une commune urbaine de loblast de tchernivtsi en ukraine sa population sélevait à   habitants en février  hlyboka est le chef-lieu du raïon éponyme,French,0
1077,he was also the publisher of the fetish magazine atomage which featured many of his clothing designs it had two sister publications the rubberist and dressing for pleasure both of which are now published by dave watson of gm fashions,English,1
1078,pareidolie salon international du dessin contemporain château de servières à marseille  francegalerie art-cade à marseille  musée doléron  biennale internationale durbanisme de bat yam en  musée dart de tel aviv  galerie artneuland à berlin  musée dart contemporain de petach-tikvah  musée dart dashdod  biennale dart contemporain de lyon  biennale dart contemporain de tirana  a space à toronto  cac vilnius ,French,0
1079,jean-joseph mabiez de rouville  né le  octobre  à trévoux ain mort le  octobre  à trévoux ain est un militaire français de la révolution et de l’empire,French,0
1080,he then moved to damascus where he studied for about  years under many islamic scholars such as shaykh abd al-fattah abu ghudda imam muhammad zahid al-kawthari dr nur al-din `itr shaykh adib kallas shaykh wahbi al-ghawji shaykh muhammad al-yaqoubi dr samer al-nass dr wahba zuhayli shaykh abd al-hadi kharsa shaykh muhammad muti al-hafiz shaykh bassam al-hamzawi and shaykh munir al-hayek he began is studies of hadith with imam al-dhahabi’s siyar a`lam al-nubala during his time in damascus haddad continued to meet shaykh muhammad nazim al-haqqani at his home in cyprus as well as in damascus in mecca he studied under shaykh dr muhammad alawi al-maliki in morocco he studied under sidi mustafa bassir and in beirut he studied under shaykh husayn usayran the last of the close students of qadi shaykh yusuf al-nabhani,English,1
1081,lensemble tire son nom dune ligne de fracture liée à un plissement hercynien qui court en loire-atlantique au nord de la loire passant à proximité de limmeuble et prend la forme dun effondrement en marches descalier dune cinquantaine de mètres de déclivité il se situe à proximité de la route de vannes artère commerciale majeure de lunité urbaine de nantes et il est connecté au reste de lagglomération via la ligne  de tramway et sa station sillon de bretagne,French,0
1082,en février  quatre mois après linvasion de la zone libre il sengage dans la résistance sous le nom de fontevrault puis de françois jacquier adhérant au réseau ceux de la résistance cdlr pendant lété  il est chargé par le général de gaulle détablir la liste des préfets qui remplaceront ceux du régime de vichy pour le jour de la libération il devient lui-même commissaire de la république à angers en août ,French,0
1083,an inscription recovered in rome documents the cursus honorum of sabucius his earliest recorded offices were administrative posts following the praetorship next was his service as a juridicus in roman britain c - which was followed by the prefecture of the aerarium militare c - birley dates his next offices governorship of gallia belgica to c - and proconsul of achaea to ,English,1
1084,en regard du box-office femmes du caire a été plutôt bien accueilli par la critique il obtient   davis positifs sur rotten tomatoes sur la base de  commentaires collectées il est évalué à une moyenne de  pour  critiques de presse sur allociné,French,0
1085,la ville dangers a proposé à ses habitants de contribuer en tricotant à une action de yarn bombing dans la ville dans le cadre du festival dart urbain artaq en mai  à cette occasion magda sayeg a recouvert de tricot le pont confluences,French,0
1086,fils dagriculteurs albert naud a suivi les cours de lécole normale dinstituteurs de ruffec avant de gagner paris secrétaire administratif à la chambre syndicale des raffineurs de sucre il entre à la fin des années  à lécho de paris dont il est un rédacteur pendant quatre ans il fréquente le cours dorateurs du centre de propagande des républicains nationaux dhenri de kérillis chef des informations politiques de lécho de paris et devient dans les années  lun des principaux orateurs et lune des plumes de ce centre,French,0
